property_id,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,Total_Area
16583696,House,9000000,Al-Hafiz Town,Lahore,Punjab,31.508595,74.249121,4,For Sale,4,6/4/2019,1361.255
16583702,House,7000000,Lalazar,Lahore,Punjab,31.466167,74.244961,0,For Sale,0,6/4/2019,8712.032
16583998,House,16000000,DHA Defence,Lahore,Punjab,31.467069,74.416108,4,For Sale,3,6/4/2019,1633.506
16584368,House,22000000,DHA Defence,Lahore,Punjab,31.469521,74.363322,5,For Sale,4,6/4/2019,2722.51
16584418,House,7000000,Tajpura,Lahore,Punjab,31.557474,74.401431,3,For Sale,3,6/12/2019,8712.032
16585273,Flat,2600000,Al Hamad Colony,Lahore,Punjab,31.570214,74.281473,1,For Sale,2,6/11/2019,5989.521999999999
16585626,House,38500000,EME Society,Lahore,Punjab,31.438916,74.211559,6,For Sale,5,6/18/2019,5445
16585711,House,24000000,Bankers Co-operative Housing Society,Lahore,Punjab,31.450522,74.394554,6,For Sale,4,6/30/2019,2722.51
16585812,Flat,2999000,Bahria Town,Lahore,Punjab,31.374195,74.191482,0,For Sale,1,6/4/2019,2994.7609999999995
16585813,Flat,2394000,Bahria Town,Lahore,Punjab,31.374195,74.191482,0,For Sale,1,6/4/2019,2994.7609999999995
16585900,House,51500000,Wapda Town,Lahore,Punjab,31.434522,74.266148,7,For Sale,5,6/12/2019,5445
16585984,House,13500000,Mughalpura,Lahore,Punjab,31.571516,74.367084,1,For Sale,3,6/11/2019,2178.008
16586073,House,65000000,DHA Defence,Lahore,Punjab,31.521909,74.43748,7,For Sale,6,6/4/2019,10890
16586141,House,7800000,Shalimar Housing Scheme,Lahore,Punjab,31.582612,74.416838,4,For Sale,3,6/11/2019,1089.004
16586233,House,52500000,Gulberg,Lahore,Punjab,31.495909,74.350569,5,For Sale,5,6/4/2019,5445
16586423,House,14900000,Jubilee Town,Lahore,Punjab,31.409436,74.188914,4,For Sale,4,6/11/2019,2722.51
16586427,House,38500000,Valencia Housing Society,Lahore,Punjab,31.40537,74.257078,7,For Sale,5,6/11/2019,5445
16586797,House,15000000,Airport Road,Lahore,Punjab,31.491261,74.415629,3,For Sale,4,6/11/2019,2722.51
16587778,House,52500000,DHA Defence,Lahore,Punjab,31.467069,74.416108,6,For Sale,5,6/25/2019,5445
16588021,House,36500000,DHA Defence,Lahore,Punjab,31.478672,74.375424,5,For Sale,5,6/4/2019,2722.51
16588402,Flat,3477000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,6/4/2019,4356.016
16577176,House,25000000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,0,For Sale,0,6/16/2019,17696.315
16577177,House,15000000,Officers Colony,Faisalabad,Punjab,31.429589,73.142782,0,For Sale,0,6/16/2019,1905.757
16577178,House,15000000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Sale,5,6/16/2019,1905.757
16577179,House,20000000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Sale,0,6/16/2019,2722.51
16577417,House,20000000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,0,For Sale,0,6/17/2019,1905.757
16576987,Flat,13000000,Garden West,Karachi,Sindh,24.873806,67.016224,2,For Sale,2,6/5/2019,14429.302999999998
16577065,Flat,18000000,Garden West,Karachi,Sindh,24.873806,67.016224,3,For Sale,3,6/5/2019,20691.076
16577279,House,8000000,Gadap Town,Karachi,Sindh,25.016433,67.060102,9,For Sale,11,6/5/2019,1361.255
16577396,Flat,1075000,Korangi,Karachi,Sindh,24.828138,67.110438,1,For Sale,2,6/5/2019,544.502
16577465,House,70000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.911726,67.098014,9,For Sale,11,6/5/2019,4356.016
16577615,Flat,1075000,Korangi,Karachi,Sindh,24.828138,67.110438,1,For Sale,2,6/5/2019,544.502
16577715,Flat,1075000,Korangi,Karachi,Sindh,24.828138,67.110438,1,For Sale,2,6/5/2019,544.502
16577962,House,14000000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,6/5/2019,2178.008
16578111,Flat,1150000,Korangi,Karachi,Sindh,24.828138,67.110438,2,For Sale,2,6/5/2019,544.502
16578275,House,42500000,North Nazimabad,Karachi,Sindh,24.955324,67.051063,3,For Sale,3,6/30/2019,65340
16578276,House,42500000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,6,For Sale,6,6/30/2019,26136.096
16578277,House,35000000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,6,For Sale,6,6/30/2019,3267.012
16578279,House,55000000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,6,For Sale,6,6/30/2019,4356.016
16578280,House,32500000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,5,For Sale,5,6/30/2019,2178.008
16578281,House,55000000,North Nazimabad,Karachi,Sindh,24.932405,67.030249,6,For Sale,6,6/30/2019,3267.012
16578282,Upper Portion,22500000,North Nazimabad,Karachi,Sindh,24.932405,67.030249,3,For Sale,3,6/30/2019,2722.51
16578283,House,72500000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,6,For Sale,6,6/30/2019,4628.267
16578284,House,45000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,6,For Sale,6,6/30/2019,26136.096
16578296,House,6760000,North Karachi,Karachi,Sindh,25.016292,67.073539,3,For Sale,3,6/5/2019,8712.032
16579963,Flat,19000000,DHA Defence,Karachi,Sindh,24.81455,67.070672,3,For Sale,3,6/5/2019,15790.558
16579999,Flat,12000000,DHA Defence,Karachi,Sindh,24.81455,67.070672,3,For Sale,3,6/5/2019,13340.299
16580746,House,140000000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,For Sale,0,6/5/2019,87120
16580757,House,95000000,DHA Defence,Karachi,Sindh,24.821639,67.071691,7,For Sale,5,6/28/2019,5445
16581568,Flat,6200000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,6/20/2019,11434.542
16582387,Flat,9300000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,3,For Sale,3,6/7/2019,13340.299
16583159,House,38500000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,6,For Sale,5,6/21/2019,5445
16583172,House,11500000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,3,For Sale,3,6/14/2019,1361.255
16583173,House,12500000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,3,For Sale,3,6/14/2019,2178.008
16583174,House,13000000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,6/14/2019,2178.008
16583175,House,20000000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Sale,3,6/14/2019,2178.008
16583176,House,20000000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Sale,3,6/14/2019,2178.008
16583177,House,12500000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,3,For Sale,3,6/14/2019,2178.008
16583178,House,13000000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,6/14/2019,2178.008
16583179,House,15500000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Sale,3,6/14/2019,1633.506
16583180,House,9000000,Bahria Town Karachi,Karachi,Sindh,25.062938,67.314471,3,For Sale,3,6/14/2019,1361.255
16583181,House,11500000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,3,For Sale,3,6/14/2019,1361.255
16583182,House,20000000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Sale,3,6/14/2019,2178.008
16583183,House,12500000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,3,For Sale,3,6/14/2019,2178.008
16583184,House,13000000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,6/14/2019,2178.008
16583185,House,15500000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Sale,3,6/14/2019,1633.506
16583186,House,9000000,Bahria Town Karachi,Karachi,Sindh,25.062938,67.314471,3,For Sale,3,6/14/2019,1361.255
16583187,House,11500000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,3,For Sale,3,6/14/2019,1361.255
16583333,Flat,7800000,Bahria Town Karachi,Karachi,Sindh,25.013015,67.314401,2,For Sale,2,7/3/2019,14429.302999999998
16583334,Flat,4800000,Bahria Town Karachi,Karachi,Sindh,25.013015,67.314401,2,For Sale,2,7/3/2019,8984.283
16583335,Flat,11000000,Bahria Town Karachi,Karachi,Sindh,25.013015,67.314401,3,For Sale,3,7/3/2019,20691.076
16583577,House,110000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,6,6/27/2019,5445
16584497,Flat,9500000,Gadap Town,Karachi,Sindh,25.017951,67.136393,3,For Sale,3,7/2/2019,22869.084
16584832,Lower Portion,8000000,Shah Faisal Town,Karachi,Sindh,24.874406,67.180917,3,For Sale,3,7/4/2019,1361.255
16585481,Flat,13300000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,3,For Sale,3,6/27/2019,17424.064
16585487,Flat,3000000,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,2,For Sale,2,6/7/2019,1089.004
16585518,House,9000000,Korangi,Karachi,Sindh,24.829322,67.113206,1,For Sale,2,6/5/2019,13068.048
16586174,Flat,5000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,3,For Sale,3,6/7/2019,15246.056
16586209,House,16300000,Bahria Town Karachi,Karachi,Sindh,25.00574,67.316385,4,For Sale,4,6/5/2019,3811.514
16586329,House,55000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923142,67.134826,6,For Sale,6,6/5/2019,4356.016
16586345,House,14900000,North Karachi,Karachi,Sindh,24.965828,67.062514,4,For Sale,4,6/7/2019,13068.048
16586377,Flat,4500000,Shah Faisal Town,Karachi,Sindh,24.879857,67.169895,2,For Sale,3,6/7/2019,11979.043999999998
16586421,House,37000000,Scheme 33,Karachi,Sindh,24.956102,67.115886,2,For Sale,2,6/7/2019,2722.51
16586458,House,13000000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,3,For Sale,3,6/14/2019,1361.255
16586459,House,13000000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,3,For Sale,3,6/14/2019,1361.255
16586470,Lower Portion,6000000,Nazimabad,Karachi,Sindh,24.922948,67.024326,3,For Sale,3,6/30/2019,15246.056
16587820,House,14500000,Bahria Town Karachi,Karachi,Sindh,25.00574,67.316385,6,For Sale,5,6/29/2019,3811.514
16588090,Flat,3200000,Saddar Town,Karachi,Sindh,24.85046,66.995015,2,For Sale,2,6/7/2019,1089.004
16588275,Flat,10700000,Jinnah Avenue,Karachi,Sindh,24.901059,67.180904,3,For Sale,3,6/14/2019,18785.319
16590456,House,5500000,Ghauri Town,Islamabad,Islamabad Capital,33.613118,73.130908,3,For Sale,3,6/13/2019,1089.004
16590514,House,5500000,Ghauri Town,Islamabad,Islamabad Capital,33.613118,73.130908,4,For Sale,4,6/13/2019,1089.004
16590560,House,3500000,Ghauri Town,Islamabad,Islamabad Capital,33.613118,73.130908,0,For Sale,0,6/13/2019,8712.032
16590635,Flat,1830000,DHA Defence,Islamabad,Islamabad Capital,33.535435,73.175454,0,For Sale,0,6/5/2019,4356.016
16590701,Flat,6000000,I-8,Islamabad,Islamabad Capital,33.66021,73.070927,2,For Sale,2,6/5/2019,1361.255
16591148,House,54500000,G-9,Islamabad,Islamabad Capital,33.682675,73.030243,7,For Sale,7,6/5/2019,38659.642
16591550,Flat,25000000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,3,For Sale,3,6/12/2019,33214.622
16591850,House,37000000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,4,For Sale,4,6/5/2019,1905.757
16591994,House,35000000,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,6,For Sale,6,7/3/2019,2722.51
16591998,House,32500000,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,6,For Sale,5,7/2/2019,2178.008
16592001,House,30500000,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,6,For Sale,5,7/1/2019,2178.008
16592005,House,15000000,G-13,Islamabad,Islamabad Capital,33.645957,72.962472,5,For Sale,4,6/20/2019,11979.043999999998
16592008,House,25000000,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,6,For Sale,5,6/19/2019,2178.008
16592758,House,7000000,H-13,Islamabad,Islamabad Capital,33.637489,72.972193,6,For Sale,6,6/5/2019,816.7529999999999
16592765,House,8500000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,2,For Sale,2,6/5/2019,1633.506
16592767,House,14900000,National Police Foundation O-9,Islamabad,Islamabad Capital,33.570792,73.13251,6,For Sale,5,6/5/2019,2722.51
16592826,House,13500000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,3,For Sale,3,6/5/2019,1361.255
16593482,House,26000000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,7,For Sale,5,6/5/2019,2722.51
16593530,House,9900000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,4,For Sale,3,6/5/2019,1361.255
16593567,House,41800000,Naval Anchorage,Islamabad,Islamabad Capital,33.573009,73.198629,7,For Sale,7,6/26/2019,5445
16593580,House,15000000,Park View City,Islamabad,Islamabad Capital,33.720586,73.222006,3,For Sale,3,7/1/2019,1361.255
16593663,House,41500000,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6,For Sale,5,6/6/2019,5445
16593958,Flat,3700000,I-16,Islamabad,Islamabad Capital,33.598499,72.935607,3,For Sale,3,6/19/2019,17968.566
16594043,House,22500000,Bahria Town,Islamabad,Islamabad Capital,33.55083727,73.10628891,6,For Sale,5,7/2/2019,2722.51
16594061,House,46500000,Bahria Town,Islamabad,Islamabad Capital,33.55083727,73.10628891,6,For Sale,5,7/2/2019,5445
16594094,House,42500000,Bahria Town,Islamabad,Islamabad Capital,33.55083727,73.10628891,6,For Sale,5,7/2/2019,5445
16594097,House,26500000,Bahria Town,Islamabad,Islamabad Capital,33.55083727,73.10628891,6,For Sale,5,7/2/2019,2722.51
16577418,House,8500000,Ghalib City,Faisalabad,Punjab,31.421539,73.14799,0,For Sale,0,6/17/2019,1361.255
16577419,House,6500000,Ghalib City,Faisalabad,Punjab,31.421539,73.14799,0,For Sale,0,6/17/2019,1361.255
16577420,House,6500000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Sale,0,6/16/2019,1089.004
16577421,House,2500000,Khayaban Colony,Faisalabad,Punjab,31.427272,73.135886,0,For Sale,0,6/16/2019,6806.275
16577422,House,3500000,Khayaban Colony,Faisalabad,Punjab,31.427272,73.135886,0,For Sale,0,6/16/2019,6806.275
16578784,House,6650000,Muslim Town,Faisalabad,Punjab,31.461541,73.086584,4,For Sale,4,6/17/2019,9528.785
16588001,House,5200000,Gulfishan Colony,Faisalabad,Punjab,31.405993,73.04251,0,For Sale,0,6/16/2019,1361.255
16588002,House,6000000,Gulfishan Colony,Faisalabad,Punjab,31.405993,73.04251,0,For Sale,0,6/16/2019,1361.255
16588003,House,3800000,Gulfishan Colony,Faisalabad,Punjab,31.405993,73.04251,0,For Sale,0,6/16/2019,816.7529999999999
16588004,House,3500000,Gulfishan Colony,Faisalabad,Punjab,31.405993,73.04251,0,For Sale,0,6/16/2019,816.7529999999999
16579753,House,26000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,6,For Sale,5,6/4/2019,4083.765
16580277,House,5700000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.108691,2,For Sale,2,6/20/2019,1361.255
16581023,House,7000000,Airport Housing Society,Rawalpindi,Punjab,33.584261,73.121663,4,For Sale,4,6/4/2019,1361.255
16581029,House,8000000,Airport Housing Society,Rawalpindi,Punjab,33.584261,73.121663,0,For Sale,0,6/4/2019,1361.255
16581030,House,15500000,Airport Housing Society,Rawalpindi,Punjab,33.587014,73.131062,0,For Sale,0,6/4/2019,2450.259
16581236,House,10500000,Airport Housing Society,Rawalpindi,Punjab,33.584261,73.121663,5,For Sale,4,6/4/2019,1361.255
16581791,House,12000000,Fazal Town,Rawalpindi,Punjab,33.60572,73.109121,4,For Sale,4,6/4/2019,19602.072
16582328,House,23000000,Airport Housing Society,Rawalpindi,Punjab,33.58857,73.135339,0,For Sale,0,6/20/2019,5445
16582631,House,26000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.477773,73.088078,0,For Sale,6,6/4/2019,2722.51
16583062,House,4000000,Dhok Kashmirian,Rawalpindi,Punjab,33.643,73.083284,0,For Sale,4,6/4/2019,544.502
16583063,House,6500000,Dhok Paracha,Rawalpindi,Punjab,33.640455,73.084095,0,For Sale,4,6/5/2019,544.502
16585463,House,9500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,4,For Sale,3,6/13/2019,1361.255
16585791,House,5250000,Defence Road,Rawalpindi,Punjab,33.53681607,73.10126781,4,For Sale,3,6/6/2019,1361.255
16586080,Flat,3400000,Peshawar Road,Rawalpindi,Punjab,33.602664,73.030196,1,For Sale,1,6/6/2019,6261.772999999999
16587574,House,7500000,Pindora,Rawalpindi,Punjab,33.646243,73.073072,1,For Sale,2,6/6/2019,1361.255
16588327,House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,5,For Sale,5,7/4/2019,1905.757
16588529,House,15000000,DHA Defence,Lahore,Punjab,31.465422,74.385309,4,For Sale,4,6/11/2019,1361.255
16588775,House,36000000,DHA Defence,Lahore,Punjab,31.484893,74.472342,6,For Sale,5,6/4/2019,5445
16588965,House,63000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,6,For Sale,5,6/4/2019,5445
16588967,House,45000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,7/1/2019,5445
16588996,House,17000000,Military Accounts Housing Society,Lahore,Punjab,31.421266,74.283972,7,For Sale,6,6/11/2019,2178.008
16589067,House,87000000,DHA Defence,Lahore,Punjab,31.478672,74.375424,6,For Sale,5,6/25/2019,81675
16589178,House,38000000,DHA Defence,Lahore,Punjab,31.484893,74.472342,6,For Sale,5,6/4/2019,5445
16589183,House,70000000,DHA Defence,Lahore,Punjab,31.457149,74.415379,6,For Sale,5,6/25/2019,5445
16589433,House,64500000,DHA Defence,Lahore,Punjab,31.463665,74.400616,6,For Sale,5,6/25/2019,5445
16589587,House,36500000,DHA Defence,Lahore,Punjab,31.463665,74.400616,5,For Sale,5,6/25/2019,2722.51
16589649,Flat,20000000,Askari,Lahore,Punjab,31.498507,74.339025,3,For Sale,3,6/19/2019,2722.51
16589693,House,47000000,DHA Defence,Lahore,Punjab,31.467105,74.459581,6,For Sale,5,6/25/2019,5445
16589767,House,47500000,DHA Defence,Lahore,Punjab,31.487455,74.468894,6,For Sale,5,6/25/2019,5445
16589850,House,25000000,Tariq Gardens,Lahore,Punjab,31.420094,74.254174,6,For Sale,5,6/4/2019,2722.51
16590049,House,13500000,Tariq Gardens,Lahore,Punjab,31.420094,74.254174,4,For Sale,3,6/30/2019,1361.255
16590283,House,23500000,Wapda Town,Lahore,Punjab,31.435035,74.264131,6,For Sale,5,6/4/2019,2722.51
16590334,House,21500000,Wapda Town,Lahore,Punjab,31.430421,74.267721,6,For Sale,5,6/4/2019,2722.51
16590982,House,10700000,Bahria Town,Lahore,Punjab,31.385627,74.196817,3,For Sale,3,6/4/2019,2178.008
16591171,House,36500000,Eden,Lahore,Punjab,31.514971,74.444042,8,For Sale,7,6/11/2019,5445
16591718,House,25000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,5,For Sale,4,6/19/2019,2722.51
16591735,House,39000000,Faisal Town,Lahore,Punjab,31.483722,74.300008,6,For Sale,6,6/29/2019,65340
16591778,House,12000000,DHA 11 Rahbar,Lahore,Punjab,31.382072,74.276866,4,For Sale,3,6/4/2019,1361.255
16591922,House,12500000,Angoori Bagh,Lahore,Punjab,31.58263,74.384136,2,For Sale,2,6/11/2019,1361.255
16591940,House,13000000,Lake City,Lahore,Punjab,31.348506,74.253716,4,For Sale,4,6/11/2019,1361.255
16592017,House,21700000,Bahria Town,Lahore,Punjab,31.371391,74.170096,7,For Sale,5,6/4/2019,2722.51
16592248,House,31000000,Education Town,Lahore,Punjab,31.494335,74.26878,6,For Sale,7,6/11/2019,5445
16592367,House,9500000,Park View Villas,Lahore,Punjab,31.45533,74.197359,3,For Sale,3,6/5/2019,1361.255
16592421,Flat,2500000,Johar Town,Lahore,Punjab,31.462347,74.293642,1,For Sale,1,6/11/2019,3811.514
16592535,House,8000000,Bhatta Chowk,Lahore,Punjab,31.487441,74.41206,2,For Sale,3,6/11/2019,1633.506
16592645,House,8000000,Jubilee Town,Lahore,Punjab,31.409436,74.188914,4,For Sale,4,6/11/2019,816.7529999999999
16592658,House,9000000,Islampura,Lahore,Punjab,31.566287,74.298735,2,For Sale,2,6/11/2019,10073.286999999998
16592761,House,4800000,Sufiabad,Lahore,Punjab,31.424855,74.36697,0,For Sale,0,6/5/2019,544.502
16592762,House,3400000,IBL Housing Scheme,Lahore,Punjab,31.579778,74.489665,2,For Sale,3,6/11/2019,816.7529999999999
16592916,House,12000000,Bahria Town,Lahore,Punjab,31.36824,74.189236,4,For Sale,3,6/4/2019,1361.255
16592930,House,19500000,Bahria Town,Lahore,Punjab,31.37414,74.18016,6,For Sale,5,6/4/2019,2722.51
16592973,House,23500000,Bahria Town,Lahore,Punjab,31.37108,74.190316,5,For Sale,5,6/4/2019,2722.51
16593001,House,35000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,6,6/4/2019,5445
16593131,House,39500000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,6/4/2019,5445
16593194,House,32500000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,6/4/2019,2722.51
16593222,Flat,2999000,Bahria Town,Lahore,Punjab,31.374195,74.191482,0,For Sale,1,6/4/2019,2994.7609999999995
16593223,Flat,5624000,Bahria Town,Lahore,Punjab,31.374195,74.191482,2,For Sale,2,6/4/2019,7078.526
16593224,Flat,3952000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,6/4/2019,4900.518
16593225,Flat,5624000,Bahria Town,Lahore,Punjab,31.374195,74.191482,2,For Sale,2,6/4/2019,7078.526
16593226,Flat,3952000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,6/4/2019,4900.518
16593231,House,31000000,Lake City,Lahore,Punjab,31.359647,74.253073,5,For Sale,5,6/18/2019,3811.514
16593240,House,19100000,Lake City,Lahore,Punjab,31.359647,74.253073,4,For Sale,4,6/18/2019,2994.7609999999995
16593242,House,25000000,Rajpoot Town,Lahore,Punjab,31.450559,74.215729,4,For Sale,3,6/11/2019,5445
16593379,House,2700000,Hamza Town,Lahore,Punjab,31.412439,74.355361,2,For Sale,2,6/4/2019,6806.275
16593517,House,45000000,DHA Defence,Lahore,Punjab,31.487455,74.468894,6,For Sale,5,6/11/2019,5445
16593964,House,22500000,Daroghewala,Lahore,Punjab,31.588479,74.400444,7,For Sale,5,6/11/2019,2722.51
16593992,House,12500000,Nasheman-e-Iqbal,Lahore,Punjab,31.40537,74.278464,5,For Sale,4,6/11/2019,1633.506
16594067,House,3600000,Al Rehman Garden,Lahore,Punjab,31.66362,74.283101,2,For Sale,3,6/11/2019,816.7529999999999
16594293,House,16000000,Johar Town,Lahore,Punjab,31.462347,74.293642,2,For Sale,4,6/11/2019,1361.255
16594294,House,9500000,Sanda,Lahore,Punjab,31.565455,74.283714,1,For Sale,2,6/11/2019,1361.255
